txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,merchant_name,mcc_m,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,complaint_id,user_id_cb,merchant_id_cb,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,is_chargeback
TXN00017113,2026-02-06 23:58:49,USR40332,MCH4087,10679.89,UTR7512864637,5912.0,Success,"basak, lal and tailor",4814,MOBILE RECHARGE,PRIVATE_LIMITED,pune,Maharashtra,03/10/2025 12:37 AM,,Enabled,298.11,CBK0000764,USR98093,MCH8779,1773845791,21/03/2026,580.57,Customer Dispute,Merchant service was not delivered after payment.,PENDING_BANK,2026/04/09,M,Branch,1
TXN00012822,,USR85028,MCH3505,13780.27,UTR4895258227,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002405,,USR30541,MCH9376,16931.24,UTR3944070836,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008135,,USR69579,MCH5582,17039.7,UTR0515078060,4131.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008634,2026-01-15 12:32:48,USR96703,MCH9551,10237.15,UTR4942706064,7011.0,COMPLETED,Chaudhari-Dugar,05942,BOOKS_STATIONERY,INDIVIDUAL,Lucknow,Uttar Pradesh,11/08/2023,XXXX6470,Enabled,"INR 2,156.36",,,,,,,,,,,,,0
TXN00005536,2026-01-17 03:35:47,USR59452,MCH4005,2616.78,UTR3973003144,5912.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017874,,USR27770,MCH2526,6991.11,UTR4219771431,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015499,2026-01-27 03:44:48,USR32944,MCH1989,0.1461,UTR3759326607,5812.0,TXN_SUCCESS,,,,,,,,,,,CBK0002182,usr22939,MCH5631,1773210866,2026/03/14,1792.1,delivery issue,Customer says transaction was not authorized.,In Progress,,LOW,IVR,1
TXN00005590,2026-01-16 06:04:42,USR53934,MCH2696,16030.74,UTR 4130064359,5812.0,S,"Dave, Chaudhari and Bhatti",5411,GROCERIES,individual,delhi,Delhi,2024/11/25,XXXX0248,Enabled,-9658.06,,,,,,,,,,,,,0
TXN00008018,,USR51269,MCH8484,15447.0,UTR3998596761,5912.0,SUCCESS,"Grover, Swamy and Johal",5912,MEDICAL_STORE,PRIVATE_LIMITED,Kolkata,West Bengal,2023-08-17 22:00:16,,Suspended,"1,273.08",,,,,,,,,,,,,0
TXN00012035,,USR61673,MCH1917,21922.43,412983242298,7011.0,SUCCESS,"Bera, Bhakta and Dhillon",5942,BOOKS,SOLE_PROPRIETOR,MUMBAI,Maharashtra,2023-08-06 01:48:07,9839969668,Live,Rs. 293,CBK0000598,USR93286,MCH1314,02-13-2026,14/02/2026 09:58 AM,"₹1,897.14",scam,User claims account was compromised before transaction.,Open,15/03/2026 09:58 AM,M,ivr,1
TXN00017662,,USR15163,MCH2937,11207.8,UTR7878017558,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007173,2026-01-02 19:24:42,USR25765,MCH4567,9464.91,UTR5529852188,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000916,2026-02-12 07:34:17,USR35873,MCH5750,10908.8,UTR3824838245,5411.0,TXN_SUCCESS,,,,,,,,,,,CBK0002291,USR59058,MCH4473,1767226780,03-Jan-2026,Rs. 577,unauthorized_transaction,Merchant service was not delivered after payment. details missing,Open,,HIGH,IVR,1
TXN00018408,,USR76746,MCH4622,21031.94,UTR2805711264,5411.0,S,Toor-Rajan,7011.0,HOTEL_LODGING,PRIVATE_LIMITED,LDH,Punjab,20/06/2024 02:20 PM,,Live,2524.16,,,,,,,,,,,,,0
TXN00001245,2026-02-12 23:36:52,USR26136,MCH4903,19027.99,UTR9681570575,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014495,2026-03-24 13:43:37,USR79017,MCH7215,17894.69,UTR3217297025,4131.0,PROCESSING,"Kau1, Pur0hit and Ar0ra",MCC-5311,RETAIL,private_limited,Hyderabad,Telangana,07-10-2023,8944621322,Enabled,2403.84,,,,,,,,,,,,,0
TXN00016984,,USR75271,MCH9793,0.21269,UTR6014264394,5912.0,S,Brar Ltd,,FASHION,PRIVATE-LIMITED,Bangalore,Karnataka,,4222281666,Enabled,198.68,,,,,,,,,,,,,0
TXN00004277,2026-02-04 21:45:51,USR88378,MCH5223,10042.53,UTR7511594153,5912.0,SUCCESS,"Dua, Raj and Aurora",5812.0,FOOD,Private Limited,ludhiana,Punjab,06/08/2024,XXXX3071,Enabled,986.86,,,,,,,,,,,,,0
TXN00000846,,USR25675,MCH4421,10371.46,UTR7861468227,5411.0,F,natarajan-borah,5999,MISCELLANEOUS,Sole Proprietor,MUMBAI,Maharashtra,2024/11/21,,Live,"1,261.07",,,,,,,,,,,,,0
TXN00019396,,USR97972,MCH8998,14892.81,UTR5116013988,,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014579,2026-03-04 22:03:27,USR74077,MCH9626,3525.98,UTR4340109363,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009210,2026-03-31 08:39:06,USR80386,MCH3713,14579.64,UTR8571339877,5912.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002097,2026-02-04 01:56:37,USR79147,MCH4856,14444.0,UTR7253127480,5411.0,Success,Gera-Nanda,5311,RETAIL,PRIVATE-LIMITED,Pune,Maharashtra,02-08-2024,2286237129,ACTIVE,Rs. 711,,,,,,,,,,,,,0
TXN00005681,2026-02-23 17:59:09,USR16045,MCH8224,5892.23,UTR7825037510,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002493,,USR32342,MCH1493,19047.34,UTR6903524281,5411.0,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002290,2026-03-02 21:31:20,USR32271,MCH5214,4910.48,UTR0899649709,,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014938,2026-02-08 16:30:19,USR43392,MCH1238,20973.64,UTR5238019972,5411.0,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016510,2026-01-06 10:10:35,USR87470,MCH6228,2920.4,UTR4315580051,5812.0,FAILED,"Kar, Agarwal and Karpe",5812,EATING PLACE,private_limited,Bengaluru,Karnataka,2024/08/05,,A,1145.75,,,,,,,,,,,,,0
TXN00001369,2026-01-09 20:36:36,USR18693,MCH1325,4500.28,UTR4901814007,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019226,2026-01-18 07:44:20,USR31376,MCH3519,4122.0,UTR9886546831,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011839,2026-03-13 07:27:48,USR53217,MCH1376,2342.27,UTR1538922604,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016395,2026-01-27 07:41:35,USR90423,MCH7115,10332.23,UTR0329926824,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008039,,USR19769,MCH4173,8668.27,UTR4050247428,5812.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010379,,USR52813,MCH9137,20352.28,UTR 7591149118,4131.0,SUCCESS,Chakrabarti PLC,4131,TRANSPRT,PRIVATE_LIMITED,jaipur,Rajasthan,19-Nov-2023,XXXX6117,Active,INR 347.82,,,,,,,,,,,,,0
TXN00012104,,USR12253,MCH9267,19933.02,UTR8737140577,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008957,2026-03-08 17:42:23,USR94832,MCH9941,16126.21,UTR5932492768,,Fail,Bava and Sons,5999.0,OTHER,private_limited,Hyd,Telangana,02/12/2024 03:24 AM,8632655432,ACTIVE,-2534.64,,,,,,,,,,,,,0
TXN00003122,2026-03-01 07:50:01,USR88880,MCH8856,6196.52,UTR3872238560,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002924,2026-03-04 02:49:40,USR60072,MCH7136,4548.53,UTR0898465866,4131.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007104,2026-01-10 17:07:18,USR28117,MCH3621,15338.91,UTR2997322215,4131.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004857,,USR58333,MCH8629,3659.07,UTR8144225395,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002019,,USR24126,MCH9500,555.37,UTR0971292095,4131.0,PENDING,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016574,2026-01-17 20:28:16,USR95955,MCH2076,18614.76,UTR2297677325,7011.0,Declined,,,,,,,,,,,CBK0002382,USR34643,mch1066,25-Jan-2026,01/02/2026,2828.9,Customer Dispute,Customer says amount was debited twice.,Resolved,2026-02-07 11:12:20,MEDIUM,Email,1
TXN00009107,,USR25553,MCH3907,3626.32,UTR6142648803,7011.0,S,"Andra, Chakrabarti and Khalsa",5311,DEPARTMENT STORE,SOLE_PROPRIETOR,mumbai,Maharashtra,,OAMS4252276899430,A,"₹1,320.29",,,,,,,,,,,,,0
TXN00016019,2026-02-28 10:22:38,USR82278,MCH4044,24834.25,UTR5063702332,5912.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019218,2026-02-19 08:15:24,USR12729,MCH3776,0.8953,UTR1642541255,4131.0,S,"Kapadia, Sathe and Shenoy",5311,DEPT_STORE,Partnership,Delhi,Delhi,,2896927884,Active,"₹1,854.99",,,,,,,,,,,,,0
TXN00017398,,USR76739,MCH6792,15969.25,UTR5089289250,5912.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013939,2026-02-16 22:09:49,USR93305,MCH4233,10739.28,UTR5500354523,5411.0,Success,Parmar and Sons,5912,MEDICAL_STORE,Sole Proprietor,BLR,Karnataka,30/07/2024 10:30 PM,4132683121,Closed,"3,068.07",,,,,,,,,,,,,0
TXN00014606,,USR95556,MCH2643,21324.58,UTR6794614789,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006700,,USR71408,MCH3947,7374.59,UTR8514922061,,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019359,,USR83530,MCH5706,0.8078,UTR7213965198,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002220,,USR71467,MCH3045,0.2823,UTR9507817068,7011.0,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006757,2026-02-07 18:10:17,USR94594,MCH7573,20923.22,UTR0559363904,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017457,,USR71225,MCH5981,23666.33,UTR6547125032,7011.0,COMPLETED,,,,,,,,,,,CBK0001094,USR 13306,MCH4473,07/03/2026 08:44 AM,10/03/2026,,Duplicate Debit,Merchant service was not delivered after payment. NA,PENDING_BANK,,Low,Call Center,1
TXN00014456,2026-02-08 08:33:56,USR50579,MCH6621,9295.61,UTR0400589427,5411.0,Success,,,,,,,,,,,CBK0002336,USR56287,MCH 4473,,2026-01-10 09:07:37,"INR 4,534.17",merchant service issue,Merchant service was not delivered after payment.,PENDING_BANK,05/02/2026,Low,Email,1
TXN00014456,2026-02-08 08:33:56,USR50579,MCH6621,9295.61,UTR0400589427,5411.0,Success,,,,,,,,,,,CBK0001203,usr_61761,mch8619,20/02/2026,1772246805,14382.17,delivery issue,Complaint received after multiple failed attempts.,WIP,2026/03/05,P4,ivr,1
TXN00002733,,USR63704,MCH5666,1455.53,UTR8188588725,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016472,,USR98121,MCH2216,14190.31,UTR 7421828086,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018799,,USR43035,MCH4407,21854.0,UTR 6435586750,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018059,,USR56291,MCH9330,10343.79,UTR5388029587,,TXN_FAILED,,,,,,,,,,,CBK0002531,USR46902,MCH1737,06-Mar-2026,12-Mar-2026,,UNAUTHORISED,Payment made to unknown merchant as per customer statement.,REJECTED,,Medium,chatbot,1
TXN00002068,,USR81615,MCH4726,0.6472,UTR0002054899,5912.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001013,,USR88017,MCH6293,23602.04,UTR5549573502,5812.0,S,Bora-Nigam,5311,DEPARTMENT STORE,PARTNERSHIP,Jalandar,Punjab,,,Live,-4957.97,,,,,,,,,,,,,0
TXN00004304,,USR97301,MCH8680,14669.73,UTR4461621452,5912.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010208,2026-02-25 19:00:31,USR63556,MCH1070,4188.22,UTR4156495798,7011.0,S,,,,,,,,,,,CBK0000797,USR84323,2140,23/02/2026,25/02/2026,687.82,item not received,User says UPI PIN was not entered by them.,IN_PROGRESS,12/03/2026,Low,IVR,1
TXN00011956,2026-02-09 10:43:17,USR13084,MCH1847,21160.26,UTR 1199867132,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001341,2026-01-23 05:25:57,USR50116,MCH9050,0.6449,UTR9873540587,5411.0,TXN_SUCCESS,Bali Ltd,4131,BUS/TAXI,Individual,jalandhar,Punjab,01/06/2025,8040024958,SUSPENDED,847.23,,,,,,,,,,,,,0
TXN00016272,2026-02-07 06:45:46,USR19789,MCH3193,18369.02,UTR2751508477,,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005270,,USR47641,MCH8743,7629.53,UTR5467092972,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011311,2026-02-03 18:31:04,USR45466,MCH6511,2712.93,UTR8119189626,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010262,,USR75470,MCH4571,17006.0,UTR4954343998,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013344,,USR86225,MCH9798,16988.42,UTR8269400675,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007903,2026-02-05 01:06:08,USR79165,MCH1990,0.6735,UTR 2499387311,5411.0,TXN_SUCCESS,Mitra PLC,7011,HOSPITALITY,Partnership,Amritsar,Punjab,04-12-2024,5026245001,ACTIVE,"INR 1,251.23",,,,,,,,,,,,,0
TXN00002804,2026-02-28 17:58:23,USR30788,MCH3264,24003.79,UTR7969526469,4131.0,S,Gopal Ltd,7011,HOTEL_LODGING,SOLE_PROPRIETOR,Poona,Maharashtra,1684050722,,Active,1501.67,,,,,,,,,,,,,0
TXN00003179,,USR83065,MCH8394,20355.0,UTR0008194896,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007164,2026-01-20 01:43:10,USR93739,MCH2862,17485.83,UTR1172464039,7011.0,COMPLETED,Bhasin Group,5699,GARMENTS,Partnership,JPR,Rajasthan,2023/07/20,FHYX9050690414655,Active,544.80,,,,,,,,,,,,,0
TXN00015152,2026-03-21 05:45:45,USR65048,MCH7151,0.21271,UTR 7256936342,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012794,2026-02-02 11:41:31,USR49498,MCH6796,23885.8,UTR8007520520,4131.0,Declined,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006946,2026-03-10 05:30:34,USR87438,MCH6316,19085.0,UTR1419899417,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011494,,USR23004,MCH2631,19676.05,UTR8727408960,5411.0,COMPLETED,,,,,,,,,,,CBK0002692,usr52887,MCH1757,25-Jan-2026,2026-02-05 07:06:20,-1084.65,Account Takeover,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,REJECTED,2026/03/01,Low,IVR,1
TXN00015994,,USR44943,MCH8560,14296.34,UTR6021768787,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018926,2026-01-05 01:45:48,USR30073,MCH2318,8849.92,UTR0671898889,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018080,,USR78750,MCH9562,16945.07,UTR4291353848,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009927,,USR18876,MCH9170,11131.02,UTR3120560766,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015938,,USR32709,MCH8319,4324.29,UTR6178821244,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007796,,USR41836,MCH2397,27.91,UTR 7045069049,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013465,2026-03-21 06:04:19,USR98637,MCH4909,16447.88,180355933430,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015057,,USR85109,MCH2937,3509.58,UTR7760826009,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019627,,USR76941,MCH3679,4606.85,UTR0713262548,,F,Kumer LLC,4814,TELECOM,PRIVATE-LIMITED,Hyd,Telangana,2025/12/15,1741377762,Active,587.47,,,,,,,,,,,,,0
TXN00017199,,USR16423,MCH4564,2457.0,UTR3529132584,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001342,,USR62907,MCH6378,11571.0,UTR 7717389170,7011.0,S,,,,,,,,,,,CBK0002364,USR 61151,MCH5245,2026-02-23 23:42:23,03/03/2026,"Rs. 2,534",incorrect amount,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,1774345343,HIGH,ivr,1
TXN00000783,2026-03-11 17:52:02,USR57542,MCH5883,6302.46,UTR4362215564,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018432,,USR99049,MCH1949,18764.85,UTR4409220016,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006479,2026-02-18 03:22:44,USR93776,MCH7577,13209.16,UTR2190748640,4131.0,TXN_SUCCESS,"Gandhi, Golla and Arora",5699,CLOTHING,Private Limited,Amritsar,Punjab,26/01/2023,XXXX6249,A,,,,,,,,,,,,,,0
TXN00015468,,USR25600,MCH1384,15750.79,UTR1280027546,5812.0,Success,THAKUR-BEN,4814,TELECOM,INDIVIDUAL,Hyderabad,Telangana,2023/11/04,,Live,"₹1,433.16",,,,,,,,,,,,,0
TXN00005805,2026-01-05 18:51:22,USR66904,MCH8089,9464.11,UTR8085336859,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010148,,USR33810,MCH7357,12986.81,UTR3346602436,7011.0,SUCCESS,Varkey LLC,7011,HOTELS,Private Limited,Calcutta,West Bengal,2025/08/05,,ACTIVE,665.88,,,,,,,,,,,,,0
TXN00005054,,USR96153,MCH4198,2133.31,UTR1376591415,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001082,,USR54917,MCH3612,2244.38,UTR5509844484,5812.0,Success,Vaidya-Arya,5311,RETAIL,Private Limited,Kolkata,West Bengal,01/09/2023,UOBK5661273202199,Enabled,695.7,,,,,,,,,,,,,0
TXN00011602,2026-01-25 00:58:56,USR38137,MCH6991,20913.47,UTR9237969443,5411.0,SUCCESS,dani ltd,UNKNOWN,BUS/TAXI,partnership,bengaluru,Karnataka,16/07/2025,5759081808,Active,-1831.13,,,,,,,,,,,,,0
TXN00013124,2026-02-13 22:06:31,USR11500,MCH5774,13800.19,UTR9151932565,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013270,2026-01-06 00:53:05,USR91228,MCH7855,21558.17,UTR7271412254,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003456,,USR95704,MCH6794,4192.25,UTR3976061308,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011925,,USR83402,MCH1290,7407.65,UTR3222362641,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004712,,USR24860,MCH5917,11456.14,UTR2109292791,4131.0,S,,,,,,,,,,,CBK0000487,USR85655,MCH1072,2026-03-08 07:36:45,11-Mar-2026,2950.32,account hacked,User says UPI PIN was not entered by them.,REJECTED,03/04/2026,CRITICAL,ivr,1
TXN00016591,2026-01-30 17:06:38,USR82805,MCH4558,9503.94,UTR8131112511,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014085,2026-02-03 01:47:39,USR10673,MCH9990,4680.93,UTR7699684709,5912.0,SUCCESS,Mishra Inc,5912.0,MEDICAL_STORE,PRIVATE_LIMITED,Mumbay,Maharashtra,18-Feb-2023,XXXX3137,Live,₹970.05,,,,,,,,,,,,,0
TXN00007264,,USR81646,MCH7247,0.2,UTR2029057258,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003275,2026-03-16 20:57:58,USR88484,MCH7751,0.20904,825995800254,4131.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003240,,USR93796,MCH1739,0.13926,UTR4155600151,5411.0,S,keer group,5999,MISC RETAIL,INDIVIDUAL,Kolkata,West Bengal,02-11-2024,,Active,2619.15,,,,,,,,,,,,,0
TXN00018390,2026-02-07 06:58:45,USR24051,MCH6733,0.18308,UTR 0457313195,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010520,,USR68748,MCH6415,17651.0,UTR4384251990,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019934,2026-02-16 01:36:49,USR84511,MCH1434,0.18442,UTR9389250258,5812.0,Success,Kale and Sons,5812,RESTAURANTS,PRIVATE_LIMITED,Jalandar,Punjab,04-25-2023,0258989067,Enabled,985.73,CBK0001353,USR64893,MCH1320,,21/02/2026,-2640.42,unauth txn,complaint received after multiple failed attempts.,Pending Bank,,Low,ivr,1
TXN00017325,,USR69087,MCH6581,12608.67,UTR0441454511,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008447,,USR99388,MCH3288,14131.16,UTR8538805839,,SUCCESS,"Bains, Arya and Sanghvi",7011,HOTELS,partnership,Mumbai,Maharashtra,2025/11/26,ZNEZ2979868781030,Hold,-3587.5,,,,,,,,,,,,,0
TXN00009684,2026-03-23 05:45:52,USR44304,MCH9000,20498.51,UTR 6951961617,,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014917,,USR64879,MCH3794,19522.0,UTR9560561875,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014189,2026-01-17 16:22:58,USR54295,MCH2461,7410.9,UTR 6843099457,,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000599,,USR24500,MCH9954,0.4815,UTR9753860253,7011.0,PROCESSING,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015079,2026-01-22 17:30:22,USR45424,MCH6333,1930.47,UTR1508492735,5812.0,COMPLETED,"kumer, butala and sawhney",05699,GARMENTS,Individual,Chennai,Tamil Nadu,2024-09-08 02:04:48,HRFV9386173143650,A,831.77,,,,,,,,,,,,,0
TXN00004916,,USR45342,MCH9126,22913.0,UTR6783208312,4131.0,S,Anne-Chahal,5411,GROCERY,PARTNERSHIP,Hyderabad,Telangana,2023/03/05,,A,,,,,,,,,,,,,,0
TXN00011106,2026-01-12 14:06:59,USR46058,MCH3226,2610.86,UTR8146252207,5411.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014909,,USR28442,MCH4638,826.05,UTR0613475910,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015502,,USR59271,MCH7577,17213.35,UTR9663549788,5912.0,COMPLETED,"Gandhi, Golla and Arora",5699,CLOTHING,Private Limited,Amritsar,Punjab,26/01/2023,XXXX6249,A,,,,,,,,,,,,,,0
TXN00010948,2026-03-08 21:49:43,USR39678,MCH9447,23228.62,UTR2061532553,5912.0,Success,Singh and Sons,07011,HOTEL_LODGING,PRIVATE_LIMITED,chennai,Tamil Nadu,2023/01/10,XXXX0990,A,"INR 1,158.32",,,,,,,,,,,,,0
TXN00005196,,USR44033,MCH3467,19951.97,UTR8919720843,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018244,2026-03-14 07:02:24,USR27788,MCH1998,2431.74,UTR3622457000,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007543,,USR51098,MCH2384,14776.99,UTR2705396390,5912.0,TXN_SUCCESS,"ATWAL, SAWHNEY AND MAGAR",05999,MISC RETAIL,Sole Proprietor,lucknow,Uttar Pradesh,20/01/2023 11:37 PM,,A,Rs. 638,,,,,,,,,,,,,0
TXN00019419,2026-03-19 08:33:11,USR48528,MCH3111,0.4627,UTR0591527386,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012475,,USR23336,MCH5012,17041.05,UTR9064461946,5912.0,SUCCESS,,,,,,,,,,,CBK0000022,USR 21946,MCH4181,1772753449,06-Mar-2026,"Rs. 11,540",unauthorized_transaction,Customer complaint text unclear due to poor call center notes.,In Progress,19-Mar-2026,LOW,CHATBOT,1
TXN00007451,,USR10055,MCH4138,13414.9,UTR2066511466,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009295,,USR39556,MCH9354,23718.14,UTR0641585982,7011.0,COMPLETED,"SRINIVASAN, BHARGAVA AND SATHE",MCC-7011,HOTEL,private_limited,Pune,Maharashtra,2025-12-26 03:14:06,MCIS2962837592027,Live,₹272.40,,,,,,,,,,,,,0
TXN00002915,,USR95411,MCH7177,5615.09,UTR7397114076,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019483,2026-02-11 06:47:10,USR42113,MCH3536,16145.89,UTR5591720726,,SUCCESS,"Chaudry, Halder and Kota",5812,FOOD,PARTNERSHIP,JPR,Rajasthan,05-Nov-2023,UYBS8259834217447,INACTIVE,3533.21,,,,,,,,,,,,,0
TXN00008032,,USR10459,MCH7215,16058.82,UTR5082773716,5912.0,S,"Kau1, Pur0hit and Ar0ra",MCC-5311,RETAIL,private_limited,Hyderabad,Telangana,07-10-2023,8944621322,Enabled,2403.84,,,,,,,,,,,,,0
TXN00015868,,USR62664,MCH3810,23133.95,UTR0847934894,5912.0,COMPLETED,Mallick-Lall,5411,KIRANA,Private Limited,lucknow,Uttar Pradesh,07/12/2025,XXXX7137,S,630.92,,,,,,,,,,,,,0
TXN00011102,,USR89921,MCH6367,21876.0,UTR3998845592,4131.0,COMPLETED,,,,,,,,,,,CBK0000059,USR87051,MCH-4693,03-06-2026,07/03/2026,1825.45,ATO,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Open,09-Mar-2026,P4,Call Center,1
TXN00016858,2026-02-15 05:34:24,USR23035,MCH3277,868.73,UTR1702768224,5912.0,SUCCESS,Issac-Lata,,PHONE SERVICE,PARTNERSHIP,Dilli,Delhi,22/09/2025,RPRG9004987881265,Enabled,"INR 1,571.63",,,,,,,,,,,,,0
TXN00019497,2026-02-13 11:04:05,USR59064,MCH4099,22270.04,UTR1896814588,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007071,2026-03-01 21:26:45,USR79222,MCH5420,9132.54,UTR2307113117,5912.0,COMPLETED,Sahni-Ghosh,7011,HOTEL,sole_proprietor,kolkata,West Bengal,26/09/2025 09:42 PM,1296057901,Enabled,1993.6,,,,,,,,,,,,,0
TXN00009402,,USR46146,MCH3499,7357.14,UTR0129148295,5912.0,S,"Mand, Munshi and Bali",5311,RETAIL,Sole Proprietor,Chennai,Tamil Nadu,2026/02/01,,Enabled,"INR 1,115.88",,,,,,,,,,,,,0
